"ID","Model","Classification","ObsNoise","ProcessNoise","TSlength","SimNumber","E","tau","theta","R2","modelform","LEmean","LEmin","LEreg","LEreg_se","Classification2","LEregmin","LEregclass","LEclass"
21,"SeasonalPredatorPrey","chaotic",0.1,0,100,"Sim.2",6,2,4,0.960827072927029,"gr-ut",0.0361904712670335,0.0338571010146843,0.0363185310467674,0.0204097780469884,"chaotic",-0.00368463392532981,"not chaotic","chaotic"
22,"SeasonalPredatorPrey","chaotic",0.1,1,100,"Sim.2",6,1,8,0.977764544359836,"gr-log",0.126997616907668,0.115464198913288,0.0301700233382257,0.00650416474338912,"chaotic",0.017421860441183,"chaotic","chaotic"
23,"SeasonalPredatorPrey","chaotic",0.1,2,100,"Sim.2",5,1,6,0.944141785275013,"ut-ut",0.265714547106308,0.259997006582893,0.147174345175214,0.0139769639465974,"chaotic",0.119779495839883,"chaotic","chaotic"
24,"SeasonalPredatorPrey","chaotic",0.1,3,100,"Sim.2",6,1,4,0.956289115129534,"gr-ut",0.0848375265722057,0.0720127220713099,0.158115081497879,0.00937108889637074,"chaotic",0.139747747260992,"chaotic","chaotic"
25,"SeasonalPredatorPrey","chaotic",0.2,0,100,"Sim.2",6,2,4,0.937109200067336,"gr-log",0.0604677952400421,0.0447166531489994,0.0232936383572613,0.0233823654333817,"chaotic",-0.0225357978921667,"not chaotic","chaotic"
26,"SeasonalPredatorPrey","chaotic",0.2,1,100,"Sim.2",6,2,6,0.935696485862198,"gr-log",0.0545927089776494,0.0430738776522283,0.0636474932577112,0.0106330460677589,"chaotic",0.0428067229649038,"chaotic","chaotic"
27,"SeasonalPredatorPrey","chaotic",0.2,2,100,"Sim.2",5,2,3,0.923925164649225,"gr-log",0.0478022654199044,0.0383378955341345,0.0915431399361078,0.0449900873563939,"chaotic",0.0033625687175757,"not chaotic","chaotic"
28,"SeasonalPredatorPrey","chaotic",0.2,3,100,"Sim.2",5,4,4,0.892337559249003,"gr-log",0.0502863039991739,0.0430221695114237,0.0560413179218078,0.125259481551545,"chaotic",-0.18946726591922,"not chaotic","chaotic"
29,"SeasonalPredatorPrey","chaotic",0.3,0,100,"Sim.2",6,2,4,0.931803608808352,"gr-log",0.0437623541023413,0.0345437414205397,0.0296978006022943,0.0299228891712163,"chaotic",-0.0289510621732896,"not chaotic","chaotic"
30,"SeasonalPredatorPrey","chaotic",0.3,1,100,"Sim.2",5,4,6,0.925980337788213,"gr-log",0.0546332107691333,0.0426401958909364,0.0470704415587044,0.158650272892037,"chaotic",-0.263884093309688,"not chaotic","chaotic"
31,"SeasonalPredatorPrey","chaotic",0.3,2,100,"Sim.2",6,1,3,0.822010461382433,"ut-ut",0.0558703785144393,0.0465502126202247,0.133146969902434,0.00719645536549793,"chaotic",0.119041917386058,"chaotic","chaotic"
32,"SeasonalPredatorPrey","chaotic",0.3,3,100,"Sim.2",6,2,6,0.895557092681354,"gr-log",0.0737539647747023,0.0552875916215649,0.0774181831282179,0.0325855568956108,"chaotic",0.0135504916128207,"chaotic","chaotic"
33,"LPA","periodic",0.01,0,100,"Sim.2",2,1,0,0.999759590652514,"gr-ut",0.817152285136133,0.783514421081154,0.556164836489151,0.227200113510727,"not chaotic",0.110852614008126,"chaotic","chaotic"
34,"LPA","periodic",0.01,1,100,"Sim.2",4,1,4,0.995613324606844,"gr-ut",-0.103810738498635,-0.132116127242458,0.464728488460957,0.0639302265616427,"not chaotic",0.339425244400138,"chaotic","not chaotic"
35,"LPA","periodic",0.01,2,100,"Sim.2",2,1,6,0.990053527203567,"gr-ut",-0.156036885975229,-0.189333666341055,0.476212952206233,0.188751800435505,"not chaotic",0.106259423352644,"chaotic","not chaotic"
36,"LPA","periodic",0.01,3,100,"Sim.2",1,3,6,0.965190618855302,"ut-ut",-0.309611157885671,-0.312928606834982,0.705187495512177,0.394371068201762,"not chaotic",-0.0677797981632769,"not chaotic","not chaotic"
37,"LPA","periodic",0.1,0,100,"Sim.2",2,1,6,0.980483394745458,"gr-ut",-0.798223582332868,-0.862000746032138,0.590570814891656,0.164950939005068,"not chaotic",0.267266974441723,"chaotic","not chaotic"
38,"LPA","periodic",0.1,1,100,"Sim.2",6,1,0.5,0.985954560190384,"ut-ut",-0.00196872453274262,-0.00528248484700569,0.282869308613697,0.0134473006098687,"not chaotic",0.256512599418354,"chaotic","not chaotic"
39,"LPA","periodic",0.1,2,100,"Sim.2",3,1,4,0.987447736666146,"gr-log",-0.136425094407007,-0.167467099030967,0.602606230018667,0.0829886854125298,"not chaotic",0.439948406610109,"chaotic","not chaotic"
40,"LPA","periodic",0.1,3,100,"Sim.2",6,3,0,0.970769239837257,"gr-log",-0.0077301257859817,-0.0123062572464451,0.077387946410557,0.115520869336715,"not chaotic",-0.149032957489405,"not chaotic","not chaotic"
41,"LPA","periodic",0.2,0,100,"Sim.2",3,1,1.5,0.935497424892545,"ut-ut",0.0145362588375664,0.0115809710764797,0.733988202342182,0.101537421122844,"not chaotic",0.534974856941408,"chaotic","chaotic"
42,"LPA","periodic",0.2,1,100,"Sim.2",6,3,0,0.951057526416903,"gr-ut",0.00741999142240714,0.00701457024036098,0.0853747886826778,0.0954489744551538,"not chaotic",-0.101705201249424,"not chaotic","not chaotic"
43,"LPA","periodic",0.2,2,100,"Sim.2",2,5,6,0.926191644590015,"gr-ut",-0.0848965528063466,-0.0959350069514115,0.529121552077139,0.285336953675064,"not chaotic",-0.0301388771259871,"not chaotic","not chaotic"
44,"LPA","periodic",0.2,3,100,"Sim.2",3,4,6,0.957242739480116,"ut-ut",-0.0370154236799967,-0.0476155625369819,0.150260035335237,0.415065159543171,"not chaotic",-0.663267677369378,"not chaotic","not chaotic"
45,"LPA","periodic",0.3,0,100,"Sim.2",3,2,8,0.885678096312622,"gr-log",-0.289233064437751,-0.301794869706602,0.382139320431097,0.334092804758012,"not chaotic",-0.272682576894606,"not chaotic","not chaotic"
46,"LPA","periodic",0.3,1,100,"Sim.2",2,5,6,0.885860036547826,"ut-ut",-0.0687701949562691,-0.0794662807567868,0.497853904438139,0.290984741869474,"not chaotic",-0.0724761896260306,"not chaotic","not chaotic"
47,"LPA","periodic",0.3,2,100,"Sim.2",4,4,4,0.896697177600176,"ut-ut",0.0211200658035982,0.0173591409143394,0.142596551192789,0.3514842458705,"not chaotic",-0.546312570713391,"not chaotic","chaotic"
48,"LPA","periodic",0.3,3,100,"Sim.2",5,4,2,0.830961927115909,"ut-ut",0.0124158885993148,0.011522283410662,0.135058688034384,0.300976179113142,"not chaotic",-0.454854623027373,"not chaotic","chaotic"
49,"LPA","chaotic",0.01,0,100,"Sim.2",3,1,6,0.99704615510305,"ut-ut",0.113100687104071,0.0874175034704399,0.150087675238183,0.0129760453562534,"chaotic",0.124654626339927,"chaotic","chaotic"
50,"LPA","chaotic",0.01,1,100,"Sim.2",3,1,4,0.991326501943071,"ut-ut",0.248497783033531,0.234215205445264,0.189572308757916,0.0240297008313562,"chaotic",0.142474095128458,"chaotic","chaotic"
51,"LPA","chaotic",0.01,2,100,"Sim.2",5,1,6,0.977788824902496,"ut-ut",0.0870413316490858,0.0596709390147112,0.15987734817265,0.00717877726495864,"chaotic",0.145806944733331,"chaotic","chaotic"
52,"LPA","chaotic",0.01,3,100,"Sim.2",3,1,6,0.956549054515829,"ut-ut",0.15660028971895,0.143003999431911,0.403777519506741,0.0244153325485068,"chaotic",0.355923467711668,"chaotic","chaotic"
53,"LPA","chaotic",0.1,0,100,"Sim.2",3,1,8,0.969555008758039,"gr-log",0.125249144888122,0.104193076206142,0.341855530906898,0.0317145264884991,"chaotic",0.27969505898944,"chaotic","chaotic"
54,"LPA","chaotic",0.1,1,100,"Sim.2",4,1,6,0.966298018064723,"gr-log",0.0354168528091366,0.014145343631688,0.306601510607906,0.00747068056297465,"chaotic",0.291958976704476,"chaotic","chaotic"
55,"LPA","chaotic",0.1,2,100,"Sim.2",3,1,6,0.960247627049154,"gr-log",0.038548056812693,0.00451361049201807,0.341713723991531,0.0413186725680482,"chaotic",0.260729125758157,"chaotic","not chaotic"
56,"LPA","chaotic",0.1,3,100,"Sim.2",3,1,6,0.935858807136338,"ut-ut",0.165232553525889,0.127768825164209,0.436970740726508,0.0334140692290878,"chaotic",0.371479165037496,"chaotic","chaotic"
57,"LPA","chaotic",0.2,0,100,"Sim.2",6,1,8,0.864329210562465,"gr-ut",0.118224745540524,0.104061144028193,0.242833387758077,0.0276626578392607,"chaotic",0.188614578393127,"chaotic","chaotic"
58,"LPA","chaotic",0.2,1,100,"Sim.2",4,1,6,0.890739302764401,"gr-log",0.0492936862558661,0.0237915798121059,0.332439032581598,0.0243629655375552,"chaotic",0.28468762012799,"chaotic","chaotic"
59,"LPA","chaotic",0.2,2,100,"Sim.2",3,1,4,0.889273985014702,"ut-ut",0.276902613154828,0.265575134937773,0.450249551382283,0.0790550596004968,"chaotic",0.29530163456531,"chaotic","chaotic"
60,"LPA","chaotic",0.2,3,100,"Sim.2",5,1,4,0.829807737023696,"gr-ut",0.0302163949453681,0.00961220747460874,0.339946096974186,0.033053398306499,"chaotic",0.275161436293448,"chaotic","not chaotic"
61,"LPA","chaotic",0.3,0,100,"Sim.2",6,1,3,0.842702636876078,"gr-log",0.0655162746796252,0.0373020241107578,0.26211360051528,0.0157233059763212,"chaotic",0.23129592080169,"chaotic","chaotic"
62,"LPA","chaotic",0.3,1,100,"Sim.2",5,1,8,0.855960981629031,"ut-ut",0.143331999158641,0.127647840125195,0.282943602588272,0.0221849856130816,"chaotic",0.239461030786632,"chaotic","chaotic"
63,"LPA","chaotic",0.3,2,100,"Sim.2",3,1,3,0.756866520758095,"ut-ut",0.150471471295237,0.138959205316866,0.448579377568893,0.0600318969970253,"chaotic",0.330916859454724,"chaotic","chaotic"
64,"LPA","chaotic",0.3,3,100,"Sim.2",3,1,3,0.809878011670276,"ut-ut",0.141943459254667,0.127773805264268,0.520717105485108,0.0612616840218984,"chaotic",0.400644204802187,"chaotic","chaotic"
65,"NPZ","periodic",0.01,0,100,"Sim.2",6,1,0.75,0.995721069523868,"ut-ut",0.00206889113003543,0.000183579955174285,0.0176448905880183,0.00127823039599784,"not chaotic",0.0151395590118625,"chaotic","not chaotic"
66,"NPZ","periodic",0.01,1,100,"Sim.2",3,1,3,0.995574849897358,"gr-ut",0.0699015891354542,0.0581336697979925,0.195573947721314,0.0297554708716855,"not chaotic",0.137253224812811,"chaotic","chaotic"
67,"NPZ","periodic",0.01,2,100,"Sim.2",3,1,3,0.995557172148811,"gr-ut",0.0493606327583279,0.0383444335956297,0.101181923057656,0.00465753630331394,"not chaotic",0.0920531519031611,"chaotic","chaotic"
68,"NPZ","periodic",0.01,3,100,"Sim.2",3,1,3,0.995755458726915,"ut-ut",-0.0191552324680803,-0.0269405993777679,0.197124674777601,0.0132507000096048,"not chaotic",0.171153302758775,"chaotic","not chaotic"
69,"NPZ","periodic",0.1,0,100,"Sim.2",2,6,4,0.925334957540053,"ut-ut",-0.0171543639185323,-0.0228579849274128,0.354137625716686,0.175401060652982,"not chaotic",0.0103515468368411,"chaotic","not chaotic"
70,"NPZ","periodic",0.1,1,100,"Sim.2",6,1,4,0.936779032078811,"gr-log",-0.00579853048236945,-0.0146102531226896,0.0900151269974199,0.00702387193932127,"not chaotic",0.0762483379963502,"chaotic","not chaotic"
71,"NPZ","periodic",0.1,2,100,"Sim.2",6,1,3,0.941658778779789,"gr-log",-0.00161761172473457,-0.00426343801691059,0.091572265010662,0.00502868988605462,"not chaotic",0.081716032833995,"chaotic","not chaotic"
72,"NPZ","periodic",0.1,3,100,"Sim.2",6,1,1.5,0.936201547531338,"gr-ut",0.00617131343324964,-0.00446568881531028,0.0982941065144068,0.00607056349811692,"not chaotic",0.0863958020580976,"chaotic","not chaotic"
73,"NPZ","periodic",0.2,0,100,"Sim.2",2,3,6,0.76183715909319,"gr-ut",0.0157857747188163,0.0132012183784828,0.272251144858832,0.19645177861358,"not chaotic",-0.112794341223784,"not chaotic","chaotic"
74,"NPZ","periodic",0.2,1,100,"Sim.2",3,4,3,0.86642009527451,"gr-ut",0.00681193158588602,0.00329903568205088,0.0739611868437644,0.172888055116555,"not chaotic",-0.264899401184682,"not chaotic","not chaotic"
75,"NPZ","periodic",0.2,2,100,"Sim.2",2,6,0.75,0.77551657198341,"ut-ut",-0.00024963828679691,-0.00359152899742688,0.445392240487159,0.216677036664228,"not chaotic",0.0207052486252713,"chaotic","not chaotic"
76,"NPZ","periodic",0.2,3,100,"Sim.2",6,1,2,0.748648504002134,"gr-ut",-0.034646656193256,-0.0483467677151954,0.0995791111701056,0.0182476559819741,"not chaotic",0.0638137054454364,"chaotic","not chaotic"
77,"NPZ","periodic",0.3,0,100,"Sim.2",3,6,1.5,0.615115902890369,"ut-ut",-0.017331321251093,-0.0195483249459639,0.375872621111187,0.192881998698334,"not chaotic",-0.00217609633754823,"not chaotic","not chaotic"
78,"NPZ","periodic",0.3,1,100,"Sim.2",5,3,2,0.755363818658128,"ut-ut",-0.000634033015251753,-0.0037976135561487,0.103248930488358,0.119545440594634,"not chaotic",-0.131060133077125,"not chaotic","not chaotic"
79,"NPZ","periodic",0.3,2,100,"Sim.2",2,6,6,0.675351370403531,"gr-ut",-0.00118357060315089,-0.00532455904890807,0.45196334703094,0.22898237137603,"not chaotic",0.00315789913392045,"not chaotic","not chaotic"
80,"NPZ","periodic",0.3,3,100,"Sim.2",6,3,1.5,0.736714823104611,"ut-ut",-0.00893466603450231,-0.0117481685381076,0.0727574811493505,0.0956474282531884,"not chaotic",-0.114711478226899,"not chaotic","not chaotic"
81,"NPZ","chaotic",0.01,0,100,"Sim.2",2,1,3,0.448563338269819,"ut-ut",0.372297547189976,0.354316507553955,0.759651525106308,0.14329864389366,"chaotic",0.478786183074735,"chaotic","chaotic"
82,"NPZ","chaotic",0.01,1,100,"Sim.2",3,1,4,0.399935976296256,"ut-ut",0.491802492154273,0.47944794485096,0.633026723836477,0.0641014893956125,"chaotic",0.507387804621076,"chaotic","chaotic"
83,"NPZ","chaotic",0.01,2,100,"Sim.2",2,1,3,0.423397954639553,"ut-ut",0.0997970317552987,0.0894481894289879,0.712386104703452,0.122635890892596,"chaotic",0.472019758553964,"chaotic","chaotic"
84,"NPZ","chaotic",0.01,3,100,"Sim.2",2,1,4,0.525808436956049,"ut-ut",0.242872901955293,0.23981404645534,0.65824242717485,0.156381911714637,"chaotic",0.351733880214161,"chaotic","chaotic"
85,"NPZ","chaotic",0.1,0,100,"Sim.2",1,1,0,0.14531480795087,"ut-ut",-0.844690735559835,-0.844855305102041,0.957374233077577,0.429416259475858,"chaotic",0.115718364504896,"chaotic","not chaotic"
86,"NPZ","chaotic",0.1,1,100,"Sim.2",2,1,1.5,0.239986538919372,"ut-ut",-0.578349872301363,-0.579958815158861,0.650961662411778,0.211524105025746,"chaotic",0.236374416561316,"chaotic","not chaotic"
87,"NPZ","chaotic",0.1,2,100,"Sim.2",2,1,1,0.215708537019111,"ut-ut",-0.815292748788316,-0.819028673197048,0.602786190967989,0.173951311436408,"chaotic",0.261841620552629,"chaotic","not chaotic"
88,"NPZ","chaotic",0.1,3,100,"Sim.2",4,1,3,0.148281131176897,"ut-ut",-0.245099714278891,-0.25080470794555,0.333113166370488,0.0504875370646682,"chaotic",0.234157593723738,"chaotic","not chaotic"
89,"NPZ","chaotic",0.2,0,100,"Sim.2",1,1,0,0.0927549734420245,"ut-ut",-1.02311722981329,-1.02343656552665,0.895472709498596,0.466023308097434,"chaotic",-0.0179329743723744,"not chaotic","not chaotic"
90,"NPZ","chaotic",0.2,1,100,"Sim.2",3,2,1.5,0.0809930680315718,"ut-ut",-0.184504990656211,-0.190831229527447,0.266909819844256,0.186717896286329,"chaotic",-0.0990572568769497,"not chaotic","not chaotic"
91,"NPZ","chaotic",0.2,2,100,"Sim.2",3,1,2,0.114849092031851,"ut-ut",-0.434305581771839,-0.440194672507727,0.476640926819921,0.0750231642646949,"chaotic",0.329595524861119,"chaotic","not chaotic"
92,"NPZ","chaotic",0.2,3,100,"Sim.2",2,1,2,0.162606978304487,"ut-ut",-0.427203452026133,-0.434737869395876,0.573219810520753,0.11999050072432,"chaotic",0.338038429101085,"chaotic","not chaotic"
93,"NPZ","chaotic",0.3,0,100,"Sim.2",3,5,6,0.296921859984334,"gr-log",0.0549307007783445,0.0412703261744933,0.319936539829862,0.186401716903546,"chaotic",-0.045410825301088,"not chaotic","chaotic"
94,"NPZ","chaotic",0.3,1,100,"Sim.2",1,4,0.75,0.0160777959311137,"ut-ut",-0.484273386153219,-0.502676295365874,0.913370492339236,0.51401580404254,"chaotic",-0.0941004835841422,"not chaotic","not chaotic"
95,"NPZ","chaotic",0.3,2,100,"Sim.2",1,3,0,-0.00565295041648772,"ut-ut",-0.542125967856369,-0.542532756204194,1.03583725944395,0.440037944924039,"chaotic",0.173362887392838,"chaotic","not chaotic"
96,"NPZ","chaotic",0.3,3,100,"Sim.2",1,1,0.75,0.0271307834881891,"ut-ut",-1.40965967921902,-1.4195895398241,0.899262123395864,0.515921754098409,"chaotic",-0.111944514637018,"not chaotic","not chaotic"
1,"SeasonalPredatorPrey","periodic",0.01,0,100,"Sim.3",4,1,0,0.999998261236066,"gr-ut",0.0146179822151979,-0.00480523493395991,0.315598298544576,0.0326250514056818,"not chaotic",0.25165319778944,"chaotic","not chaotic"
2,"SeasonalPredatorPrey","periodic",0.01,1,100,"Sim.3",6,1,1.5,0.985921496326715,"gr-ut",-0.00151819720370515,-0.0172207960823751,0.330926266659972,0.0185519286189757,"not chaotic",0.29456448656678,"chaotic","not chaotic"
3,"SeasonalPredatorPrey","periodic",0.01,2,100,"Sim.3",5,1,6,0.968553011042787,"gr-ut",-0.131411485092076,-0.157805383739591,0.295127357588797,0.00667547342325871,"not chaotic",0.28204342967921,"chaotic","not chaotic"
4,"SeasonalPredatorPrey","periodic",0.01,3,100,"Sim.3",6,1,0,0.926854954524958,"gr-log",0.0127904863505878,0.000697271981399504,0.302213117914675,0.0169392137086858,"not chaotic",0.26901225904565,"chaotic","not chaotic"
5,"SeasonalPredatorPrey","periodic",0.1,0,100,"Sim.3",4,1,0,0.999749141799363,"gr-ut",0.0123161585314789,-0.00864000562129461,0.33757419207941,0.0159664088211964,"not chaotic",0.306280030789865,"chaotic","not chaotic"
6,"SeasonalPredatorPrey","periodic",0.1,1,100,"Sim.3",5,1,2,0.986442379294588,"gr-log",0.0140717887197289,-0.0153291984949362,0.337628262899587,0.0086085731441261,"not chaotic",0.3207554595371,"chaotic","not chaotic"
7,"SeasonalPredatorPrey","periodic",0.1,2,100,"Sim.3",2,1,6,0.949273574538596,"gr-ut",-0.143101118665675,-0.171279488903953,0.38102566724774,0.0997854199857588,"not chaotic",0.185446244075652,"chaotic","not chaotic"
8,"SeasonalPredatorPrey","periodic",0.1,3,100,"Sim.3",6,1,8,0.957926946256786,"ut-ut",0.0914066856003987,0.0749821397395971,0.346846580875185,0.031121457816114,"not chaotic",0.285848523555602,"chaotic","chaotic"
9,"SeasonalPredatorPrey","periodic",0.2,0,100,"Sim.3",4,1,0,0.99936762456316,"gr-ut",0.0151650963675108,-0.00341081432580361,0.365481307170309,0.0415360596904952,"not chaotic",0.284070630176939,"chaotic","not chaotic"
10,"SeasonalPredatorPrey","periodic",0.2,1,100,"Sim.3",3,1,4,0.986092555437987,"gr-ut",-0.0539767792542646,-0.100624535899924,0.437164811038543,0.0571075340700531,"not chaotic",0.325234044261239,"chaotic","not chaotic"
11,"SeasonalPredatorPrey","periodic",0.2,2,100,"Sim.3",3,1,6,0.909494700431592,"gr-log",-0.235541520617346,-0.294136833687702,0.419718652488766,0.0350815407945287,"not chaotic",0.35095883253149,"chaotic","not chaotic"
12,"SeasonalPredatorPrey","periodic",0.2,3,100,"Sim.3",6,1,0.75,0.907128916157316,"gr-log",0.0160836023910996,-0.00338004258828558,0.209481631761476,0.0147862292523149,"not chaotic",0.180500622426939,"chaotic","not chaotic"
13,"SeasonalPredatorPrey","periodic",0.3,0,100,"Sim.3",4,1,0,0.998966057258148,"gr-ut",0.0125266070667031,-0.00808364686808936,0.275782450978789,0.0264275585163539,"not chaotic",0.223984436286735,"chaotic","not chaotic"
14,"SeasonalPredatorPrey","periodic",0.3,1,100,"Sim.3",6,1,0,0.987796686966921,"gr-log",0.0137789956787289,-0.00380505649818018,0.272463575141211,0.0118521916846148,"not chaotic",0.249233279439366,"chaotic","not chaotic"
15,"SeasonalPredatorPrey","periodic",0.3,2,100,"Sim.3",2,1,6,0.933171001541394,"gr-log",-0.243863908176418,-0.279160720438674,0.449657245871993,0.112481733025285,"not chaotic",0.229193049142435,"chaotic","not chaotic"
16,"SeasonalPredatorPrey","periodic",0.3,3,100,"Sim.3",6,1,4,0.936012436755938,"ut-ut",0.0121178582350915,-0.00258926615019343,0.248427138917275,0.0164365851567859,"not chaotic",0.216211432009975,"chaotic","not chaotic"
17,"SeasonalPredatorPrey","chaotic",0.01,0,100,"Sim.3",4,1,6,0.996266825643023,"gr-log",0.262473601194466,0.246692896012581,0.102352011343925,0.00321444740855864,"chaotic",0.0960516944231498,"chaotic","chaotic"
18,"SeasonalPredatorPrey","chaotic",0.01,1,100,"Sim.3",5,1,4,0.996375312308744,"gr-log",0.146792346300025,0.135259570302174,0.0399888532976307,0.0022515365732175,"chaotic",0.0355758416141244,"chaotic","chaotic"
19,"SeasonalPredatorPrey","chaotic",0.01,2,100,"Sim.3",5,1,6,0.987246626353106,"ut-ut",0.225227425626328,0.213152944307603,0.138417963310786,0.00315739927079383,"chaotic",0.13222946074003,"chaotic","chaotic"
20,"SeasonalPredatorPrey","chaotic",0.01,3,100,"Sim.3",5,1,6,0.965540095705114,"ut-ut",0.20898451704898,0.194541365339092,0.162710242507266,0.00994439589570101,"chaotic",0.143219226551692,"chaotic","chaotic"
21,"SeasonalPredatorPrey","chaotic",0.1,0,100,"Sim.3",4,1,6,0.960837043540927,"ut-ut",0.396610012275287,0.384319008953739,0.12465131120061,0.00288067554515045,"chaotic",0.119005187132115,"chaotic","chaotic"
22,"SeasonalPredatorPrey","chaotic",0.1,1,100,"Sim.3",6,1,6,0.966670907355595,"ut-ut",0.184246862861282,0.167469116074894,0.124302201162661,0.00630491855414191,"chaotic",0.111944560796543,"chaotic","chaotic"
23,"SeasonalPredatorPrey","chaotic",0.1,2,100,"Sim.3",6,2,6,0.970900847096298,"gr-log",0.0206377145426759,0.0173162199317578,0.0321892146299635,0.0080315386224935,"chaotic",0.0164473989298762,"chaotic","chaotic"
24,"SeasonalPredatorPrey","chaotic",0.1,3,100,"Sim.3",5,1,4,0.926005617299517,"ut-ut",0.234270158661362,0.228116813845824,0.0740083508181072,0.00192370818020141,"chaotic",0.0702378827849124,"chaotic","chaotic"
25,"SeasonalPredatorPrey","chaotic",0.2,0,100,"Sim.3",4,1,6,0.909237178013409,"ut-ut",0.371114150344071,0.360465770652475,0.127395401226221,0.00695995730758611,"chaotic",0.113753884903352,"chaotic","chaotic"
26,"SeasonalPredatorPrey","chaotic",0.2,1,100,"Sim.3",6,1,4,0.929123569356513,"ut-ut",0.0717622195065672,0.0646788075185045,0.158601961818436,0.0129272159046508,"chaotic",0.13326461864532,"chaotic","chaotic"
